0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.7412156	0	0	0.2556523	0.1979112	0	-1	0	0	0	0	0.4442739	0	-0.3277842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0.8581417	0	0	0	0	0.83968	0	0	0	0	0	0	0	0	-0.2112088	-0.07010967	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	-0.2745142	0	0	0	0	0	-0.7046892	0	0	0	0	0	0	0	0	0	0	-0.6477104	0	0	0	0	0	0	0	0	-1	-0.2160361	-0.1620743	0	0	0	0	0.5005354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	-0.9558274	0.7772815	0	0	0	0	0	0	0	0	0	0	0	0	-0.07336176	0	0	0	0	0	-0.3009703	-1	0.1832783	0	0	0	-0.5229819	0	0	-0.4195951	-0.4648466	0	0	0	0	0	-0.009184377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.6751375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.05416758	0	0	0	0	0	0
0	0	0	0	0	0	0	0.5221033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.4952615	0	-1	-0.03665803	0	-0.1231725	0.3057941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.272526	-1	-0.6633938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0.6400459	0	0	0	0	0	0	0	0	-0.4242743	0	0	0	0	0	0	0	0	-0.8457702	-1	-0.5587649	0	0.373309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	-0.2276079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.7987586	0	0	0	-0.5156151	0	-0.8202576	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	-0.3532457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.2013651	0	0	0	0	-1	0.369855	-0.2113913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	-0.06571419	0	0	0	0	0.2459232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8820028	0	0.9909274	-1	-0.3038696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	-0.4651217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5976459	0	0	0.9580247	0	-0.1906085	-0.2555175	-1	0	0	0.3766365	-0.6801007	-0.1946161	-0.8627554	0	0.4521075	0.06602975	0.1926879	0	0	0.5638614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.4985889	0	0	0	0	-0.6262034	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0.4780724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.2434139	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.6082438	0	0	0	0	0	0	0.04332152	0	-1	0	0	-0.5088363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2596558	-1	0.3673139	-0.5597615	0	0	0.01218486	0	0	-0.2078869	0	-0.2268223	-0.2632167	0	-0.02381177	0.09165859	0	-0.830546	-0.6991046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.144906	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	-0.7161352	0	0	0	0	0.0393211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.7911529	0	0.5120407	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	-0.04210753	0	0	0	0	0	0	0	0.6827405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.695341	0	-0.9327032	-0.9372817	0	-1	-0.6499981	-0.973187	-0.8552999	-0.5994698	-0.8041308	0.6696768	0	0	0	-0.3404975	-0.9706414	0	0	0	-0.2739355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	-0.5704465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.8923038	0	0	0	0	-0.4191631	-1	0.0387623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2995732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	-0.3660871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.9425232	0.924048	-1	0.4745926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	-0.02229891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.3793497	0	0	0	0	0	0	0	0	0	0	0	-0.5562265	0	0	-1	0.9001457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	-0.08027774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.8710881	0	0	0.9882397	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	-0.2075069	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.6865791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.4750419	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	-0.773671	0	0	0	0	0	0	0	-0.70685	0	0	0	0	0	-0.105281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.5463158	0	0.5541598	0	0	0.04196986	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	-0.2326998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1325249	0	0	0	0	0	0	0	0	0	0	0	-1	0	-0.9293894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.3113858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.9347275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.1120679	0	0	0	0	0	0	0	0	0.0990423	-1	0	0	-0.8558332	-0.9143414	0.4738537	-0.6843329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.2601644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.2017307	0	0
0	0	0	0	0	0	0	0.7379952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.3556008	0	0	0	0	0	0	0	0	-0.2634243	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.3082872	0	0	0	0	0	0	0	0	0	-1	-0.4908934	0	0	0	0	0	0	0.79173	-0.1581693	-0.7140007	0	0	0	0	0	0	0	0	0	0	0	-0.2933856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.3618966	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	-0.07703496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.5993167	0	-0.10266	0	0	0	0	0	0	0	-0.6740145	0	-0.6623544	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.3415038	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8141008	0	0	0	0	0	0	0	0	0	0.3641684	0	0.4987781	0	0.07115645	-1	0	-0.6270709	-0.171875	0	0.3398713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.4501944	0	0	0	0	0	0	0	0	0	-0.4514939	0	0.7037777	0	0	0	-1	-0.9796098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.2193998	0	-0.03086403	0	0	0	0	0	0	0	0	0	0	0	0	-0.7320541	-0.03067437	-1	0	-0.9231572	0	-0.6639747	0	-0.5569874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.6288275	0	0	-1	-0.4359912	0	-0.2646718	-0.5459954	-0.6117737	-0.7585579	0	-0.352699	0.9154199	-0.5975735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.9481522	-0.9326264	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8805559	0	0.6648076	0.5077421	0	-1	-0.00121489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.4156012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.3072258	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.4511892	0	0	0.03587211	0	-0.5938537	-0.3762419	0	-0.3548249	-1	0	-0.2353262	0.939493	0.3585243	-0.6850802	0	-0.3762296	0	-0.7921452	-0.8067977	-0.4488824	-0.9341162	-0.7858159	-0.3044077	0	-0.4648512	0	-0.539543	0	0.8041634	0	-0.6133991	0.2681047	0	-0.1539886	0	0	0	0	0.2730801	0	0	-0.7773134	-0.07859736	0	-0.08585987	0	0.03080449	0	0
